Loan-ID,Gender,Married,Dependents,Education,Self_Employed,ApplicationIncome,CoapplicationIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property Area,Loan Status
4504,Female,No,0,Graduate,No,2137,8980,137,360,,Semiurban,N
4505,Male,Yes,2,Graduate,No,2957,0,81,360,1,Semiurban,Y
4506,Male,Yes,0,Not Graduate,No,4300,2014,194,360,1,Rural,Y
4507,Female,No,0,Graduate,No,3692,0,93,360,1,Rural,Y
4508,Male,Yes,3+,Graduate,No,23803,0,37,360,1,Rural,Y
4509,Male,No,0,Graduate,No,3865,1640,,360,1,Rural,N
4510,Male,Yes,1,Graduate,Yes,10513,3850,16,180,,Urban,Y
4511,Male,Yes,0,Graduate,No,6080,2569,182,360,1,Rural,Y
4512,Male,No,0,Graduate,Yes,20166,0,65,480,1,Urban,Y
4513,Male,No,0,Graduate,No,2014,1929,74,360,1,Urban,Y
4514,Male,No,0,Graduate,No,2718,0,7,360,1,Semiurban,N
4515,Male,Yes,0,Graduate,Yes,3459,0,25,120,1,Semiurban,Y
4516,Male,No,0,Graduate,No,4895,0,12,360,1,Semiurban,Y
4517,Male,Yes,3+,Graduate,No,4000,7750,29,360,1,Semiurban,Y
4518,Female,Yes,0,Graduate,No,4583,0,84,360,1,Rural,N
4519,Male,Yes,2,Graduate,Yes,3316,3500,88,360,1,Urban,Y
4520,Male,No,0,Graduate,No,14999,0,242,360,,Semiurban,Y
4521,Male,Yes,2,Not Graduate,No,4200,1430,129,360,1,Rural,Y
4522,Male,Yes,2,Graduate,No,5042,2083,185,360,1,Rural,N
4523,Male,No,0,Graduate,No,5417,0,168,360,1,Urban,Y
4624,Male,No,0,Graduate,Yes,6950,0,175,180,1,Semiurban,Y
4525,Male,Yes,0,Graduate,No,2698,2034,122,360,1,Semiurban,N
4526,Male,Yes,2,Graduate,No,11757,0,187,180,1,Urban,Y
4627,Female,Yes,0,Graduate,No,2330,4486,1,360,1,Semiurban,Y
4628,Female,Yes,2,Graduate,No,14866,0,7,360,1,Urban,N
4629,Male,Yes,1,Graduate,No,1538,1425,3,360,1,Urban,N
4630,Female,No,0,Graduate,No,10000,1666,225,360,1,Rural,Y
4631,Male,Yes,0,Graduate,No,4860,830,125,360,1,Semiurban,Y
4632,Male,No,0,Graduate,No,6277,0,118,360,,Rural,N
4633,Male,Yes,0,Graduate,Yes,2577,3750,152,360,1,Rural,N
4634,Male,No,0,Graduate,No,9166,0,244,360,1,Urban,N
4635,Male,Yes,2,Not Graduate,No,2281,0,113,360,1,Rural,Y
4636,Male,No,0,Graduate,No,3254,0,5,360,1,Urban,Y
4637,Male,Yes,3+,Graduate,No,39999,0,6,180,,Semiurban,Y
4638,Male,Yes,1,Graduate,No,6000,0,16,360,1,Rural,Y
4639,Male,Yes,1,Graduate,No,9538,0,187,360,1,Urban,N
4640,Male,No,0,Graduate,No,2980,2083,12,360,1,Rural,Y
4641,Male,Yes,0,Graduate,No,4583,5625,255,360,1,Semiurban,Y
4642,Male,Yes,0,Not Graduate,No,1863,1041,98,360,1,Semiurban,Y
4643,Male,Yes,0,Graduate,No,7933,0,275,360,1,Urban,Y
4644,Male,Yes,1,Graduate,No,3089,1280,121,360,,Semiurban,Y
4645,Male,Yes,2,Graduate,No,4167,1447,158,360,1,Rural,Y
4646,Male,Yes,0,Graduate,No,9323,0,75,180,1,Urban,Y
4647,Male,Yes,0,Graduate,No,3707,3166,182,,1,Rural,N
4648,Female,Yes,0,Graduate,No,4583,0,112,360,1,Rural,N
4649,Male,Yes,0,Graduate,No,2439,3333,129,360,1,Rural,Y
4650,Male,No,0,Graduate,No,2237,0,63,480,,Semiurban,Y
4651,Male,Yes,2,Graduate,No,8000,0,2,360,1,Semiurban,Y
4652,Male,Yes,0,Not Graduate,No,1820,1769,95,360,1,Rural,Y
4653,Female,Yes,3+,Graduate,No,51763,0,7,300,1,Urban,N
4754,Male,Yes,3+,Not Graduate,No,3522,0,81,180,1,Rural,Y
4755,Male,Yes,0,Graduate,No,5708,5625,187,360,1,Semiurban,Y
4756,Male,Yes,0,Not Graduate,Yes,4344,736,87,360,1,Semiurban,N
4757,Male,Yes,0,Graduate,No,3497,1964,116,360,1,Rural,Y
4758,Male,Yes,2,Graduate,No,2045,1619,11,360,1,Rural,Y
4759,Male,Yes,3+,Graduate,No,5516,11300,495,360,,Semiurban,Y
4760,Male,Yes,1,Graduate,No,3750,0,116,360,1,Semiurban,Y
4761,Male,No,0,Not Graduate,No,2333,1451,12,480,,Urban,N
4762,Male,Yes,1,Graduate,No,6400,7250,18,360,,Urban,Y
4763,Male,No,0,Graduate,No,1916,5063,67,360,1,Rural,N
4764,Male,Yes,0,Graduate,No,4600,0,73,180,1,Semiurban,Y
4765,Male,Yes,1,Graduate,No,33846,0,26,360,1,Semiurban,N
4766,Female,Yes,0,Graduate,No,3625,0,18,360,1,Semiurban,Y
4767,Male,Yes,0,Graduate,Yes,39147,4750,12,360,1,Semiurban,Y
4768,Male,Yes,1,Graduate,Yes,2178,0,66,300,,Rural,N
4769,Male,Yes,0,Graduate,No,2383,2138,58,360,1,Rural,N
4770,Female,Yes,0,Graduate,Yes,674,5296,168,360,1,Rural,Y
4771,Male,Yes,0,Graduate,No,9328,0,188,180,1,Rural,Y
4772,Male,No,0,Not Graduate,No,4885,0,48,360,1,Rural,Y
4773,Male,No,0,Graduate,No,12000,0,164,360,1,Semiurban,Y
4774,Male,Yes,0,Not Graduate,No,6033,0,16,360,1,Urban,Y
4775,Male,No,0,Graduate,No,3858,0,76,360,1,Semiurban,Y
4776,Male,No,0,Graduate,No,4191,0,12,360,1,Rural,Y
4777,Male,Yes,1,Graduate,No,3125,2583,17,360,1,Semiurban,Y
4778,Male,No,0,Graduate,No,8333,3750,187,360,1,Rural,Y
4779,Female,No,0,Not Graduate,No,1907,2365,12,,1,Urban,N
4780,Female,Yes,0,Graduate,No,3416,2816,113,360,1,Semiurban,Y
4781,Male,No,0,Graduate,Yes,11000,0,83,360,1,Urban,Y
4782,Male,Yes,1,Not Graduate,No,2600,2500,9,360,1,Semiurban,N
4883,Male,No,2,Graduate,No,4923,0,166,360,,Semiurban,N
4884,Male,Yes,3+,Not Graduate,No,3992,0,,180,1,Urban,N
4885,Male,Yes,1,Not Graduate,No,3500,1083,135,360,1,Urban,Y
4886,Male,Yes,2,Not Graduate,No,3917,0,124,360,1,Semiurban,N
4887,Female,No,0,Not Graduate,No,4408,0,12,360,1,Semiurban,Y
4888,Female,No,0,Graduate,No,3244,0,8,360,1,Urban,N
4889,Male,No,0,Not Graduate,No,3975,2531,55,360,1,Rural,N
4890,Male,No,0,Graduate,No,2479,0,59,360,1,Urban,Y
4891,Male,No,0,Graduate,No,3418,0,127,360,1,Semiurban,N
4892,Female,No,0,Graduate,No,10000,0,214,360,1,Semiurban,Y
4893,Male,Yes,3+,Graduate,No,3430,1250,128,360,,Semiurban,Y
4894,Male,Yes,1,Graduate,Yes,7787,0,24,360,1,Urban,Y
4895,Male,Yes,3+,Not Graduate,Yes,5703,0,13,360,1,Rural,Y
4896,Male,Yes,0,Graduate,No,3173,3021,137,360,1,Urban,N
4897,Male,Yes,3+,Not Graduate,No,3850,983,1,360,1,Semiurban,Y
4898,Male,Yes,0,Graduate,No,150,1800,135,360,1,Rural,N
4899,Male,Yes,0,Graduate,No,3727,1775,131,360,1,Semiurban,N
4800,Male,Yes,2,Graduate,No,5000,0,72,360,,Semiurban,N
4801,Female,Yes,2,Graduate,No,4283,2383,127,360,1,Semiurban,Y
4802,Male,Yes,0,Graduate,No,2221,0,6,360,,Urban,Y
4803,Male,Yes,2,Graduate,No,4009,1717,116,360,1,Semiurban,Y
4804,Male,No,0,Graduate,No,2971,2791,144,360,1,Semiurban,N
4805,Male,Yes,0,Graduate,No,7578,1010,175,,1,Semiurban,Y
4806,Male,Yes,0,Graduate,No,6250,0,128,360,1,Semiurban,N
4807,Male,Yes,0,Graduate,No,3250,0,17,360,1,Rural,Y
4808,Male,Yes,1,Not Graduate,Yes,4735,0,138,360,1,Urban,Y
4809,Male,Yes,2,Graduate,No,6250,1695,21,360,1,Semiurban,Y
4810,Male,No,1,Graduate,No,4758,0,158,480,1,Semiurban,Y
4811,Male,No,0,Graduate,Yes,6400,0,2,360,1,Rural,N
4812,Male,Yes,1,Graduate,No,2491,2054,14,360,1,Semiurban,N
4913,Male,Yes,0,Graduate,No,3716,0,42,180,1,Rural,Y
4914,Male,No,0,Not Graduate,No,3189,2598,12,,1,Rural,Y
4915,Female,No,0,Graduate,No,8333,0,28,360,1,Semiurban,N
4916,Male,Yes,1,Graduate,No,3155,1779,14,360,1,Semiurban,Y
4917,Male,Yes,1,Graduate,No,5500,1260,17,360,1,Rural,Y
4918,Male,Yes,0,Graduate,No,5746,0,255,360,1,Urban,Y
4919,Female,No,0,Graduate,Yes,3463,0,122,360,1,Urban,Y
4920,Female,No,1,Graduate,No,3812,0,112,360,1,Rural,N
4921,Male,Yes,1,Graduate,No,3315,0,96,360,1,Semiurban,Y
4922,Male,Yes,2,Graduate,No,5819,5000,12,360,1,Rural,Y
4923,Male,Yes,1,Not Graduate,No,2510,1983,14,180,1,Urban,Y
4924,Male,No,0,Graduate,No,2965,5701,155,600,1,Urban,Y
4925,Male,Yes,2,Graduate,Yes,6250,1300,18,360,1,Rural,Y
4926,Male,Yes,0,Not Graduate,No,3406,4417,123,360,1,Semiurban,Y
4927,Male,No,0,Graduate,Yes,6050,4333,12,180,1,Urban,Y
4928,Male,Yes,2,Graduate,No,9703,0,112,360,1,Urban,N
4929,Male,Yes,1,Not Graduate,No,6608,0,137,180,1,Urban,Y
4930,Male,Yes,1,Graduate,No,2882,1843,123,480,1,Semiurban,N
4931,Male,Yes,0,Graduate,No,1809,1868,9,360,1,Urban,Y
4932,Male,Yes,0,Not Graduate,No,1668,3890,21,360,,Semiurban,Y
4933,Female,No,2,Graduate,No,3427,0,138,360,1,Urban,Y
4934,Male,No,0,Not Graduate,Yes,2583,2167,14,360,1,Rural,Y
4935,Male,Yes,1,Not Graduate,No,2661,7101,279,180,1,Semiurban,Y
4936,Male,No,0,Graduate,Yes,16250,0,192,360,,Urban,N
4937,Female,No,3+,Graduate,No,3083,0,255,360,1,Rural,Y
4938,Male,No,0,Not Graduate,No,6045,0,115,360,,Rural,N
4939,Male,Yes,3+,Graduate,No,5250,0,94,360,1,Urban,Y
4940,Male,Yes,0,Graduate,No,14683,2100,34,360,1,Rural,Y
4941,Male,Yes,3+,Not Graduate,No,4931,0,128,360,1,Semiurban,Y
4942,Male,Yes,1,Graduate,No,6083,4250,33,360,1,Urban,N
4943,Male,No,0,Graduate,No,2060,2209,134,360,1,Semiurban,Y
4944,Female,No,1,Graduate,No,3481,0,155,360,1,Semiurban,Y
5045,Female,No,0,Graduate,No,7200,0,12,360,1,Rural,Y
5046,Male,No,0,Graduate,Yes,5166,0,128,360,1,Semiurban,N
5047,Male,No,0,Graduate,No,4095,3447,151,360,1,Rural,N
5048,Male,Yes,2,Graduate,No,4708,1387,15,360,1,Semiurban,Y
5049,Male,Yes,3+,Graduate,No,4333,1811,16,360,,Urban,N
5050,Female,No,0,Graduate,No,3418,0,135,360,1,Rural,Y
5051,Female,No,1,Graduate,No,2876,1560,9,360,1,Urban,N
5052,Female,No,0,Graduate,No,3237,0,3,360,1,Urban,N
5053,Male,Yes,0,Graduate,No,11146,0,136,360,1,Urban,N
5054,Male,No,0,Graduate,No,2833,1857,126,360,1,Rural,Y
5055,Male,Yes,0,Graduate,No,2620,2223,15,360,1,Semiurban,Y
5056,Male,Yes,2,Graduate,No,3900,0,9,360,1,Semiurban,Y
5057,Male,Yes,1,Graduate,No,2750,1842,115,360,1,Semiurban,N
5058,Male,Yes,0,Graduate,No,3993,3274,27,360,1,Semiurban,Y
5059,Male,Yes,0,Graduate,No,3103,1300,8,360,1,Urban,N
5060,Male,Yes,0,Graduate,No,14583,0,436,360,1,Semiurban,N
5061,Female,Yes,0,Not Graduate,No,4100,0,124,360,1,Rural,N
5062,Male,No,1,Not Graduate,Yes,4053,2426,158,360,,Urban,Y
5063,Male,Yes,0,Graduate,No,3927,800,112,360,1,Semiurban,N
5064,Male,Yes,2,Graduate,No,2301,985.7999878,78,180,1,Urban,Y
5065,Female,No,0,Graduate,No,1811,1666,54,360,1,Urban,N
5066,Male,Yes,0,Graduate,No,20667,0,,360,1,Rural,Y
5067,Male,No,0,Graduate,No,3158,3053,89,360,1,Rural,Y
5068,Female,No,0,Graduate,Yes,2600,1717,99,300,1,Semiurban,Y
5069,Male,Yes,0,Graduate,No,3704,2000,12,360,1,Rural,N
5070,Female,No,0,Graduate,No,4124,0,115,360,1,Semiurban,Y
5071,Male,No,0,Graduate,No,9508,0,187,360,1,Rural,Y
5072,Male,Yes,0,Graduate,No,3075,2416,139,360,1,Rural,Y
5073,Male,Yes,2,Graduate,No,4400,0,127,360,,Semiurban,Y
5074,Male,Yes,2,Graduate,No,3153,1560,134,360,1,Urban,Y
5075,Female,No,1,Graduate,No,5417,0,143,480,,Urban,Y
5176,Male,Yes,0,Graduate,No,2383,3334,172,360,1,Semiurban,Y
5177,Male,Yes,3+,Graduate,No,4416,1250,11,360,1,Urban,N
5178,Male,Yes,1,Graduate,No,6875,0,2,360,1,Semiurban,Y
5179,Female,Yes,1,Graduate,No,4666,0,135,360,1,Urban,Y
5180,Female,No,0,Graduate,No,5000,2541,151,480,1,Rural,Y
5181,Male,Yes,1,Graduate,No,2014,2925,113,360,1,Urban,N
5182,Male,Yes,0,Not Graduate,No,1800,2934,93,360,,Urban,N
5183,Male,Yes,1,Not Graduate,No,2875,1750,15,360,1,Semiurban,N
5184,Female,No,0,Graduate,No,5000,0,132,360,1,Rural,Y
5185,Male,Yes,1,Graduate,No,1625,1803,96,360,1,Urban,Y
5186,Male,No,0,Graduate,No,4000,2500,14,360,1,Rural,N
5187,Male,No,0,Not Graduate,No,2000,0,,360,1,Urban,Y
5188,Female,No,0,Graduate,No,3762,1666,135,360,1,Rural,Y
5189,Female,No,0,Graduate,No,2400,1863,14,360,,Urban,Y
5190,Male,No,0,Graduate,No,20233,0,48,360,1,Rural,Y
5191,Male,Yes,2,Not Graduate,No,7667,0,185,360,1,Rural,N
5192,Female,No,0,Graduate,No,2917,0,84,360,1,Semiurban,N
5193,Male,No,0,Not Graduate,No,2927,2405,111,360,1,Semiurban,N
5194,Female,No,0,Graduate,No,2507,0,56,360,1,Rural,N
5195,Male,Yes,2,Graduate,Yes,5746,0,144,84,1,Rural,N
5196,Female,Yes,0,Graduate,No,2473,1843,159,360,1,Rural,Y
5197,Male,Yes,1,Not Graduate,No,3399,1640,111,180,1,Urban,Y
5198,Male,Yes,2,Graduate,No,3717,0,12,360,1,Semiurban,N
5199,Male,Yes,0,Graduate,No,2058,2134,88,360,1,Urban,Y
5100,Female,No,1,Graduate,No,3541,0,112,360,1,Semiurban,Y
5101,Male,Yes,1,Graduate,Yes,10000,0,155,360,1,Rural,Y
5102,Male,Yes,0,Graduate,No,2400,2167,115,360,1,Semiurban,N
5103,Male,Yes,3+,Graduate,No,4342,189,124,360,1,Semiurban,Y
5104,Male,Yes,2,Not Graduate,No,3601,1590,,360,1,Rural,N
5105,Female,No,0,Graduate,No,3166,2985,132,360,1,Rural,N
5106,Male,Yes,3+,Graduate,No,15000,0,3,360,1,Rural,N
5107,Male,Yes,1,Graduate,Yes,8666,4983,376,360,,Rural,N
5108,Male,No,0,Graduate,No,4917,0,13,360,,Rural,Y
5109,Male,Yes,0,Graduate,Yes,5818,2160,184,360,1,Semiurban,Y
5110,Female,Yes,0,Graduate,No,4333,2451,11,360,1,Urban,Y
5111,Female,No,0,Graduate,No,2500,0,67,360,1,Urban,N
5112,Male,No,1,Graduate,No,4384,1793,117,360,1,Urban,N
5113,Male,No,0,Graduate,No,2935,0,98,360,1,Semiurban,Y
5114,Male,No,1,Graduate,No,2833,0,71,360,1,Urban,Y
5115,Male,Yes,0,Graduate,No,63337,0,49,180,1,Urban,Y
5116,Female,Yes,1,Graduate,Yes,9833,1833,182,180,1,Urban,Y
5117,Male,Yes,1,Graduate,Yes,5503,4490,7,,1,Semiurban,Y
5118,Male,Yes,1,Graduate,No,5250,688,16,360,1,Rural,Y
5119,Male,Yes,2,Graduate,Yes,2500,4600,176,360,1,Rural,Y
5120,Female,No,3+,Not Graduate,No,1830,0,,360,,Urban,Y
5121,Female,No,0,Graduate,No,4160,0,71,360,1,Semiurban,Y
5122,Male,Yes,3+,Not Graduate,No,2647,1587,173,360,1,Rural,Y
5123,Female,No,0,Graduate,No,2378,0,46,360,1,Rural,Y
5124,Male,Yes,1,Not Graduate,No,4554,1229,158,360,1,Urban,N
5125,Male,Yes,3+,Not Graduate,No,3173,0,74,360,1,Semiurban,Y
5126,Male,Yes,2,Graduate,No,2583,2330,125,360,1,Rural,Y
5127,Male,Yes,0,Graduate,No,2499,2458,16,360,1,Semiurban,Y
5128,Male,Yes,1,Not Graduate,No,3523,3230,152,360,,Rural,Y
5129,Male,Yes,2,Not Graduate,No,3083,2168,126,360,1,Urban,Y
5130,Male,Yes,0,Graduate,No,6333,4583,259,360,1,Semiurban,Y
5131,Male,Yes,0,Graduate,No,2625,6250,187,360,1,Rural,Y
5132,Male,Yes,0,Graduate,No,9083,0,228,360,1,Semiurban,Y
5133,Male,No,0,Graduate,No,8750,4167,38,360,1,Rural,Y
5134,Male,Yes,3+,Graduate,No,2666,2083,95,360,1,Rural,Y
5235,Female,Yes,0,Graduate,Yes,5500,0,15,360,,Rural,Y
5236,Female,Yes,0,Graduate,No,2423,505,13,360,1,Semiurban,N
5237,Female,No,1,Graduate,No,3813,0,116,180,1,Urban,N
5238,Male,Yes,2,Graduate,No,8333,3167,165,360,1,Rural,Y
5239,Male,Yes,1,Graduate,No,3875,0,67,360,1,Urban,Y
5240,Male,Yes,0,Not Graduate,No,3000,1666,1,480,,Urban,Y
5241,Male,Yes,3+,Graduate,No,5167,3167,2,360,1,Semiurban,N
5242,Female,No,1,Graduate,No,4723,0,81,360,1,Semiurban,Y
5243,Male,Yes,2,Graduate,No,5000,3667,236,360,1,Semiurban,Y
5244,Male,Yes,0,Graduate,No,4750,2333,13,360,1,Urban,Y
5245,Male,Yes,0,Graduate,No,3013,3033,95,300,1,Urban,Y
5246,Male,No,0,Graduate,Yes,6822,0,141,360,1,Rural,Y
5247,Male,No,0,Not Graduate,No,6216,0,133,360,1,Rural,N
5248,Male,No,0,Graduate,No,2500,0,96,480,1,Semiurban,Y
5249,Male,No,0,Graduate,No,5124,0,124,,,Rural,Y
5250,Male,Yes,1,Graduate,No,6325,0,175,360,1,Semiurban,Y
5251,Male,Yes,0,Graduate,No,19730,5266,57,360,1,Rural,Y
5252,Female,No,0,Graduate,Yes,15759,0,55,360,1,Semiurban,Y
5253,Male,Yes,2,Graduate,No,5185,0,155,360,1,Semiurban,Y
5254,Male,Yes,2,Graduate,Yes,9323,7873,38,300,1,Rural,Y
5255,Male,No,1,Graduate,No,3062,1987,111,180,,Urban,Y
5256,Female,No,0,Graduate,No,2764,1459,11,360,1,Urban,Y
5257,Male,Yes,0,Graduate,No,4817,923,12,180,1,Urban,N
5258,Male,Yes,3+,Graduate,No,8750,4996,13,360,1,Rural,N
5259,Male,Yes,0,Graduate,No,4310,0,13,360,1,Semiurban,Y
5260,Male,No,0,Graduate,No,3069,0,71,480,1,Urban,Y
5261,Male,Yes,2,Graduate,No,5391,0,13,360,1,Urban,Y
5262,Male,Yes,0,Graduate,No,3333,2500,128,360,1,Semiurban,Y
5263,Male,No,0,Graduate,No,5941,4232,296,360,1,Semiurban,Y
5264,Female,No,0,Graduate,No,6000,0,156,360,1,Urban,N
5365,Male,No,0,Graduate,Yes,7167,0,128,360,1,Urban,N
5366,Male,Yes,2,Graduate,No,4566,0,1,360,1,Urban,Y
5367,Male,No,1,Graduate,No,3667,0,113,180,1,Urban,N
5368,Male,No,0,Not Graduate,No,2346,1600,132,360,1,Semiurban,N
5369,Male,Yes,0,Not Graduate,No,3010,3136,,360,,Urban,N
5370,Male,Yes,0,Graduate,No,2333,2417,136,360,1,Urban,Y
5371,Male,Yes,0,Graduate,No,5488,0,125,360,1,Rural,Y
5372,Male,No,3+,Graduate,No,9167,0,185,360,1,Rural,Y
5373,Male,Yes,3+,Graduate,No,9504,0,275,360,1,Rural,Y
5374,Male,Yes,0,Graduate,No,2583,2115,12,360,1,Urban,Y
5375,Male,Yes,2,Not Graduate,No,1993,1625,113,180,1,Semiurban,Y
5376,Male,Yes,2,Graduate,No,3100,1400,113,360,1,Urban,Y
5377,Male,Yes,2,Graduate,No,3276,484,135,360,1,Semiurban,N
5378,Female,No,0,Graduate,No,3180,0,71,360,,Urban,Y
5379,Male,Yes,0,Graduate,No,3033,1459,95,360,1,Urban,N
5380,Male,No,0,Not Graduate,No,3902,1666,19,360,1,Rural,Y
5381,Female,No,0,Graduate,No,1500,1800,13,360,,Semiurban,N
5382,Male,Yes,2,Not Graduate,No,2889,0,45,180,,Urban,N
5383,Male,No,0,Not Graduate,No,2755,0,65,300,1,Rural,Y
5384,Male,No,0,Graduate,No,2500,20000,13,360,1,Semiurban,Y
5385,Female,No,0,Not Graduate,No,1963,0,53,360,1,Semiurban,Y
5386,Female,No,0,Graduate,Yes,7441,0,194,360,1,Rural,Y
5387,Female,No,0,Graduate,No,4547,0,115,360,1,Semiurban,Y
5388,Male,Yes,0,Not Graduate,No,2167,2400,115,360,1,Urban,Y
5389,Female,No,0,Not Graduate,No,2213,0,66,360,1,Rural,Y
5390,Male,Yes,1,Graduate,No,8300,0,152,300,,Semiurban,N
5391,Male,Yes,3+,Graduate,No,81000,0,36,360,,Rural,N
5392,Female,No,1,Not Graduate,Yes,3867,0,62,360,1,Semiurban,Y
5393,Male,Yes,0,Graduate,No,6256,0,16,360,1,Urban,Y
5394,Male,Yes,0,Not Graduate,No,6096,0,218,360,,Rural,Y
5395,Male,Yes,0,Not Graduate,No,2253,2033,11,360,1,Rural,N
5396,Female,Yes,0,Not Graduate,No,2149,3237,178,360,,Semiurban,Y
5497,Female,No,0,Graduate,No,2995,0,6,360,1,Urban,N
5498,Female,No,1,Graduate,No,2600,0,16,360,1,Urban,Y
5499,Male,Yes,2,Graduate,Yes,1600,20000,239,360,1,Urban,Y
5400,Male,Yes,0,Graduate,No,1025,2773,112,360,1,Rural,Y
5401,Male,Yes,0,Graduate,No,3246,1417,138,360,1,Semiurban,N
5402,Male,Yes,0,Graduate,No,5829,0,138,360,1,Rural,Y
5403,Female,No,0,Not Graduate,No,2720,0,8,,,Urban,N
5404,Male,Yes,0,Graduate,No,1820,1719,1,360,1,Urban,Y
5405,Male,Yes,1,Graduate,No,7250,1667,11,,,Urban,Y
5406,Male,Yes,0,Graduate,No,14880,0,96,360,1,Semiurban,N
5407,Male,Yes,0,Graduate,No,2666,4300,121,360,1,Rural,Y
5408,Female,No,1,Not Graduate,No,4606,0,81,360,1,Rural,N
5409,Male,Yes,2,Graduate,No,5935,0,133,360,1,Semiurban,N
5410,Male,Yes,0,Graduate,No,2920,16.12000084,87,360,1,Rural,N
5411,Male,No,0,Not Graduate,No,2717,0,6,180,1,Urban,Y
5412,Female,No,1,Graduate,Yes,8624,0,15,360,1,Semiurban,N
5413,Male,No,0,Graduate,No,6500,0,15,360,,Rural,Y
5414,Male,No,0,Graduate,No,12876,0,45,360,1,Semiurban,Y
5415,Male,Yes,0,Graduate,No,2425,2340,143,360,1,Semiurban,N
5416,Male,No,0,Graduate,No,3750,0,1,360,1,Urban,Y
5417,Female,No,1,Graduate,No,10047,0,,240,1,Semiurban,Y
5418,Male,No,0,Graduate,No,1926,1851,5,360,1,Semiurban,Y
5419,Male,Yes,0,Graduate,No,2213,1125,,360,1,Urban,Y
5420,Male,No,0,Graduate,Yes,10416,0,187,360,,Urban,N
5421,Female,Yes,0,Not Graduate,Yes,7142,0,138,360,1,Rural,N
5422,Male,No,0,Graduate,No,3660,5064,187,360,1,Semiurban,Y
5423,Male,Yes,0,Graduate,No,7901,1833,18,360,1,Rural,Y
5424,Male,No,3+,Not Graduate,No,4707,1993,148,360,1,Semiurban,N
5425,Male,No,1,Graduate,No,37719,0,152,360,1,Semiurban,Y
5526,Male,Yes,0,Graduate,No,7333,8333,175,300,1,Rural,Y
5527,Male,Yes,1,Graduate,Yes,3466,1210,13,360,1,Rural,Y
5528,Male,Yes,2,Not Graduate,No,4652,0,11,360,1,Rural,N
5529,Male,Yes,0,Graduate,No,3539,1376,55,360,1,Rural,Y
5530,Male,Yes,2,Graduate,No,3340,1710,15,360,,Rural,Y
5531,Male,No,1,Not Graduate,Yes,2769,1542,19,360,1,Semiurban,N
5532,Male,Yes,2,Not Graduate,No,2309,1255,125,360,,Rural,Y
5533,Male,Yes,2,Not Graduate,No,1958,1456,6,300,1,Urban,Y
5534,Male,Yes,0,Graduate,No,3948,1733,149,360,,Rural,Y
5535,Male,Yes,0,Graduate,No,2483,2466,9,180,,Rural,Y
5536,Male,No,0,Graduate,Yes,7085,0,84,360,1,Semiurban,Y
5537,Male,Yes,2,Graduate,No,3859,0,96,360,1,Semiurban,Y
5538,Male,Yes,0,Graduate,No,4301,0,118,360,1,Urban,N
5539,Male,Yes,0,Graduate,No,3708,2569,173,360,1,Urban,N
5540,Male,No,2,Graduate,No,4354,0,136,360,1,Rural,N
5541,Male,Yes,0,Graduate,No,8334,0,16,360,1,Semiurban,Y
5542,Female,Yes,0,Graduate,Yes,2083,4083,16,360,1,Semiurban,Y
5543,Male,Yes,3+,Graduate,No,7740,0,128,180,1,Urban,Y
5544,Male,Yes,0,Graduate,No,3015,2188,153,360,1,Rural,Y
5545,Female,No,1,Not Graduate,No,5191,0,132,360,1,Semiurban,N
5546,Male,No,0,Graduate,No,4166,0,98,360,,Semiurban,Y
5547,Male,No,0,Graduate,No,6000,0,14,360,1,Rural,N
5548,Male,Yes,3+,Not Graduate,No,2947,1664,7,180,,Urban,Y
5549,Female,Yes,0,Graduate,No,16692,0,11,360,1,Semiurban,N
5550,Female,Yes,2,Not Graduate,No,210,2917,98,360,1,Semiurban,Y
5551,Male,Yes,0,Graduate,No,4333,2451,11,360,1,Urban,Y
5552,Male,Yes,1,Graduate,Yes,3450,2079,162,360,1,Semiurban,Y
5553,Male,Yes,1,Not Graduate,No,2653,1500,113,180,,Rural,Y
5554,Male,Yes,3+,Graduate,No,4691,0,1,360,1,Semiurban,N
5555,Female,No,0,Graduate,Yes,2500,0,93,360,1,Urban,N
5556,Male,No,2,Graduate,No,5532,4648,162,360,1,Rural,Y
5657,Male,Yes,2,Graduate,Yes,16525,1014,15,360,1,Rural,Y
5658,Male,Yes,2,Graduate,No,6700,1750,23,300,1,Semiurban,Y
5659,Female,Yes,2,Graduate,No,2873,1872,132,360,,Semiurban,Y
5660,Male,Yes,1,Graduate,Yes,16667,2250,86,360,1,Semiurban,Y
5661,Male,Yes,2,Graduate,No,2947,1603,,360,1,Urban,Y
5662,Female,No,0,Not Graduate,No,4350,0,154,360,1,Rural,Y
5663,Male,Yes,3+,Not Graduate,No,3095,0,113,360,1,Rural,Y
5664,Male,Yes,0,Graduate,No,2083,3150,128,360,1,Semiurban,Y
5665,Male,Yes,0,Graduate,No,10833,0,234,360,1,Semiurban,N
5666,Male,Yes,2,Graduate,No,8333,0,246,360,1,Semiurban,Y
5667,Male,Yes,1,Not Graduate,No,1958,2436,131,360,1,Rural,Y
5668,Male,No,2,Graduate,No,3547,0,8,360,,Rural,Y
5669,Male,Yes,1,Graduate,No,18333,0,5,360,1,Urban,Y
5670,Male,Yes,2,Graduate,Yes,4583,2083,16,360,1,Semiurban,N
5671,Male,No,0,Graduate,No,2435,0,75,360,1,Urban,Y
